"INDICATOR","H2020_5"

"H2020_5","Per capita alcohol consumption among people aged 15+ within a calendar year (liters of pure alcohol)"

"UNIT_TYPE","Unit"
"LITRES_PCAPITA","litres per capita"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"H2020","Indicators for Health 2020"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"H2020","Indicators for monitoring Health 2020 policy targets (WHO)"
"JMF","Joint Monitoring Framework (JMF)"

"COUNTRY","COUNTRY_GRP","YEAR","VALUE"
"ALB","","1962","1.17"
"ALB","","1963","0.91"
"ALB","","1964","1.04"
"ALB","","1965","1.04"
"ALB","","1966","1.03"
"ALB","","1967","1.17"
"ALB","","1968","1.44"
"ALB","","1969","1.73"
"ALB","","1970","1.77"
"ALB","","1971","1.2"
"ALB","","1972","1.56"
"ALB","","1973","1.59"
"ALB","","1974","1.58"
"ALB","","1975","1.35"
"ALB","","1976","1.33"
"ALB","","1977","1.37"
"ALB","","1978","1.65"
"ALB","","1979","1.4"
"ALB","","1980","1.79"
"ALB","","1981","1.84"
"ALB","","1982","1.51"
"ALB","","1983","1.68"
"ALB","","1984","1.58"
"ALB","","1985","1.6"
"ALB","","1986","1.39"
"ALB","","1987","1.63"
"ALB","","1988","1.67"
"ALB","","1989","1.73"
"ALB","","1990","2.03"
"ALB","","1991","1.28"
"ALB","","1992","1.35"
"ALB","","1993","1.49"
"ALB","","1994","2.77"
"ALB","","1995","2.87"
"ALB","","1996","3.12"
"ALB","","1997","2.22"
"ALB","","1998","1.54"
"ALB","","1999","2.19"
"ALB","","2000","3.98"
"ALB","","2001","4.71"
"ALB","","2002","4.01"
"ALB","","2003","4.43"
"ALB","","2004","4.67"
"ALB","","2005","5.3"
"ALB","","2006","5.46"
"ALB","","2007","5.76"
"ALB","","2008","5.82"
"ALB","","2009","6.04"
"ALB","","2010","5.53"
"ALB","","2011","5.65"
"ALB","","2012","5.43"
"ALB","","2013","5.06"
"ALB","","2014","4.81"
"ALB","","2015","4.77"
"ALB","","2016","5.07"
"AND","","2000","11.96"
"AND","","2001","12.03"
"AND","","2002","11.53"
"AND","","2003","10.97"
"AND","","2004","10.8"
"AND","","2005","11.96"
"AND","","2006","12.03"
"AND","","2007","11.53"
"AND","","2008","10.97"
"AND","","2009","10.8"
"AND","","2010","10.64"
"AND","","2011","10.31"
"AND","","2012","10.06"
"AND","","2013","9.78"
"AND","","2014","9.95"
"AND","","2015","9.97"
"AND","","2016","10.06"
"ARM","","1990","3.18"
"ARM","","1991","2.98"
"ARM","","1992","2.52"
"ARM","","1993","2.71"
"ARM","","1994","4.34"
"ARM","","1995","2.98"
"ARM","","1996","2.92"
"ARM","","1997","2.84"
"ARM","","1998","1.9"
"ARM","","1999","2.16"
"ARM","","2000","2.98"
"ARM","","2001","2.96"
"ARM","","2002","2.93"
"ARM","","2003","3.03"
"ARM","","2004","3.81"
"ARM","","2005","4.25"
"ARM","","2006","4.01"
"ARM","","2007","4"
"ARM","","2008","3.96"
"ARM","","2009","3.97"
"ARM","","2010","4.23"
"ARM","","2011","4.06"
"ARM","","2012","3.84"
"ARM","","2013","3.72"
"ARM","","2014","3.97"
"ARM","","2015","3.84"
"ARM","","2016","3.77"
"AUT","","1960","8.91"
"AUT","","1961","9.31"
"AUT","","1962","9.7"
"AUT","","1963","9.8"
"AUT","","1964","10.7"
"AUT","","1965","11.6"
"AUT","","1966","12.4"
"AUT","","1967","13.1"
"AUT","","1968","13.2"
"AUT","","1969","13"
"AUT","","1970","13.4"
"AUT","","1971","13.6"
"AUT","","1972","14.2"
"AUT","","1973","14.6"
"AUT","","1974","14.5"
"AUT","","1975","14.1"
"AUT","","1976","14.3"
"AUT","","1977","14.2"
"AUT","","1978","14"
"AUT","","1979","13.4"
"AUT","","1980","13.6"
"AUT","","1981","13.5"
"AUT","","1982","13.5"
"AUT","","1983","14"
"AUT","","1984","13.9"
"AUT","","1985","13.3"
"AUT","","1986","13.6"
"AUT","","1987","13.5"
"AUT","","1988","13.7"
"AUT","","1989","13.9"
"AUT","","1990","13.9"
"AUT","","1991","14.1"
"AUT","","1992","13.6"
"AUT","","1993","13.5"
"AUT","","1994","12.5"
"AUT","","1995","13.4"
"AUT","","1996","13.5"
"AUT","","1997","12.9"
"AUT","","1998","12.9"
"AUT","","1999","12.8"
"AUT","","2000","13.2"
"AUT","","2001","12.4"
"AUT","","2002","12.5"
"AUT","","2003","12.2"
"AUT","","2004","12.1"
"AUT","","2005","12.4"
"AUT","","2006","12.4"
"AUT","","2007","12.5"
"AUT","","2008","12"
"AUT","","2009","11.3"
"AUT","","2010","12.1"
"AUT","","2011","11.9"
"AUT","","2012","12.1"
"AUT","","2013","11.6"
"AUT","","2014","12.2"
"AUT","","2015","11.4"
"AZE","","1990","2.92"
"AZE","","1991","2.88"
"AZE","","1992","4.31"
"AZE","","1993","2.91"
"AZE","","1994","1.37"
"AZE","","1995","1.23"
"AZE","","1996","1.44"
"AZE","","1997","0.71"
"AZE","","1998","1.7"
"AZE","","1999","1.16"
"AZE","","2000","6.77"
"AZE","","2001","5.7"
"AZE","","2002","4.68"
"AZE","","2003","4.26"
"AZE","","2004","4.39"
"AZE","","2005","0.74"
"AZE","","2006","0.87"
"AZE","","2007","0.98"
"AZE","","2008","1.15"
"AZE","","2009","1.9"
"AZE","","2010","1.9"
"AZE","","2011","1.94"
"AZE","","2012","1.98"
"AZE","","2013","2.04"
"AZE","","2014","1.95"
"AZE","","2015","0.84"
"AZE","","2016","0.39"
"BEL","","1963","9.88"
"BEL","","1964","10.48"
"BEL","","1965","10.76"
"BEL","","1966","10.3"
"BEL","","1967","10.73"
"BEL","","1968","11.15"
"BEL","","1969","11.46"
"BEL","","1970","12.43"
"BEL","","1971","12.62"
"BEL","","1972","13"
"BEL","","1973","13.81"
"BEL","","1974","13.35"
"BEL","","1975","13.46"
"BEL","","1976","13.6"
"BEL","","1977","13.47"
"BEL","","1978","13.4"
"BEL","","1979","13.56"
"BEL","","1980","13.99"
"BEL","","1981","13.25"
"BEL","","1982","13.72"
"BEL","","1983","13.55"
"BEL","","1984","13.26"
"BEL","","1985","13.14"
"BEL","","1986","12.72"
"BEL","","1987","13.16"
"BEL","","1988","12.52"
"BEL","","1989","11.61"
"BEL","","1990","12.18"
"BEL","","1991","11.44"
"BEL","","1992","11.65"
"BEL","","1993","11.66"
"BEL","","1994","11.12"
"BEL","","1995","11.04"
"BEL","","1996","10.94"
"BEL","","1997","10.92"
"BEL","","1998","9.92"
"BEL","","1999","10.1"
"BEL","","2000","11.25"
"BEL","","2001","11.05"
"BEL","","2002","11.33"
"BEL","","2003","11.31"
"BEL","","2004","12.06"
"BEL","","2005","12.21"
"BEL","","2006","10.94"
"BEL","","2007","13.43"
"BEL","","2008","10.51"
"BEL","","2009","10.1"
"BEL","","2010","10.27"
"BEL","","2011","10.14"
"BEL","","2012","10.09"
"BEL","","2013","10.33"
"BEL","","2014","10.57"
"BEL","","2015","10.36"
"BGR","","1963","7.25"
"BGR","","1964","6.52"
"BGR","","1965","7.25"
"BGR","","1966","7.31"
"BGR","","1967","7.84"
"BGR","","1968","9.01"
"BGR","","1969","8.71"
"BGR","","1970","8.44"
"BGR","","1971","8.88"
"BGR","","1972","9.18"
"BGR","","1973","10.14"
"BGR","","1974","10.22"
"BGR","","1975","10.15"
"BGR","","1976","10.86"
"BGR","","1977","10.52"
"BGR","","1978","11.27"
"BGR","","1979","10.91"
"BGR","","1980","10.84"
"BGR","","1981","11.34"
"BGR","","1982","11.2"
"BGR","","1983","10.96"
"BGR","","1984","11.37"
"BGR","","1985","10.92"
"BGR","","1986","11.47"
"BGR","","1987","10.91"
"BGR","","1988","11.17"
"BGR","","1989","11.43"
"BGR","","1990","11.46"
"BGR","","1991","9.47"
"BGR","","1992","10.15"
"BGR","","1993","9.86"
"BGR","","1994","9.7"
"BGR","","1995","9.51"
"BGR","","1996","9.18"
"BGR","","1997","8.13"
"BGR","","1998","7.86"
"BGR","","1999","7.65"
"BGR","","2000","10.08"
"BGR","","2001","11.21"
"BGR","","2002","10.61"
"BGR","","2003","11.19"
"BGR","","2004","10.97"
"BGR","","2005","10.53"
"BGR","","2006","10.42"
"BGR","","2007","10.92"
"BGR","","2008","11.01"
"BGR","","2009","10.96"
"BGR","","2010","10.83"
"BGR","","2011","11.05"
"BGR","","2012","11.3"
"BGR","","2013","10.74"
"BGR","","2014","10.67"
"BGR","","2015","11.3"
"BGR","","2016","11.49"
"BIH","","1990","11.87"
"BIH","","1991","13.79"
"BIH","","1992","10.03"
"BIH","","1993","8.55"
"BIH","","1994","8.19"
"BIH","","1995","8.47"
"BIH","","1996","9.68"
"BIH","","1997","10"
"BIH","","1998","8.37"
"BIH","","1999","8.57"
"BIH","","2000","3.69"
"BIH","","2001","3.95"
"BIH","","2002","3.89"
"BIH","","2003","4.12"
"BIH","","2004","4.22"
"BIH","","2005","4.53"
"BIH","","2006","4.78"
"BIH","","2007","5.11"
"BIH","","2008","5.09"
"BIH","","2009","4.71"
"BIH","","2010","4.5"
"BIH","","2011","4.65"
"BIH","","2012","4.69"
"BIH","","2013","4.43"
"BIH","","2014","4.34"
"BIH","","2015","4.33"
"BIH","","2016","4.44"
"BLR","","1980","13.23"
"BLR","","1981","13.2"
"BLR","","1982","12.67"
"BLR","","1983","12.43"
"BLR","","1984","12.7"
"BLR","","1985","11.41"
"BLR","","1986","7.57"
"BLR","","1987","5.71"
"BLR","","1988","4.55"
"BLR","","1989","7.98"
"BLR","","1990","7.85"
"BLR","","1991","8.87"
"BLR","","1992","8.7"
"BLR","","1993","10.23"
"BLR","","1994","9.86"
"BLR","","1995","9.35"
"BLR","","1996","10.45"
"BLR","","1997","11.02"
"BLR","","1998","11.72"
"BLR","","1999","12.72"
"BLR","","2000","12.92"
"BLR","","2001","10.74"
"BLR","","2002","12.23"
"BLR","","2003","11.17"
"BLR","","2004","12.08"
"BLR","","2005","11.05"
"BLR","","2006","12.53"
"BLR","","2007","13.86"
"BLR","","2008","14.54"
"BLR","","2009","13.97"
"BLR","","2010","13.88"
"BLR","","2011","15.05"
"BLR","","2012","14.14"
"BLR","","2013","12.37"
"BLR","","2014","11.71"
"BLR","","2015","10.09"
"BLR","","2016","10.05"
"","CARINFONET","1992","4.73"
"","CARINFONET","1993","4.16"
"","CARINFONET","1994","4.06"
"","CARINFONET","1995","2.79"
"","CARINFONET","1996","2.17"
"","CARINFONET","1997","2.17"
"","CARINFONET","1998","2.32"
"","CARINFONET","1999","2.04"
"","CARINFONET","2000","3.94"
"","CARINFONET","2001","3.81"
"","CARINFONET","2002","3.83"
"","CARINFONET","2003","4.1"
"","CARINFONET","2004","3.51"
"","CARINFONET","2005","3.5"
"","CARINFONET","2006","3.58"
"","CARINFONET","2007","3.61"
"","CARINFONET","2008","3.65"
"","CARINFONET","2009","3.27"
"","CARINFONET","2010","3.41"
"","CARINFONET","2011","3.33"
"","CARINFONET","2012","3.25"
"","CARINFONET","2013","3.21"
"","CARINFONET","2014","3.17"
"","CARINFONET","2015","3.06"
"","CARINFONET","2016","2.96"
"CHE","","1966","14.22"
"CHE","","1967","14.19"
"CHE","","1968","14.23"
"CHE","","1969","14.65"
"CHE","","1970","14.79"
"CHE","","1971","14.77"
"CHE","","1972","15.02"
"CHE","","1973","15.63"
"CHE","","1974","15.24"
"CHE","","1975","14.28"
"CHE","","1976","13.96"
"CHE","","1977","14.04"
"CHE","","1978","14.16"
"CHE","","1979","14.06"
"CHE","","1980","14.25"
"CHE","","1981","14.58"
"CHE","","1982","14.71"
"CHE","","1983","14.41"
"CHE","","1984","14.33"
"CHE","","1985","14.37"
"CHE","","1986","14.07"
"CHE","","1987","14.02"
"CHE","","1988","14.03"
"CHE","","1989","13.86"
"CHE","","1990","12.99"
"CHE","","1991","12.9"
"CHE","","1992","12.33"
"CHE","","1993","12.33"
"CHE","","1994","11.79"
"CHE","","1995","11.45"
"CHE","","1996","11.33"
"CHE","","1997","11.21"
"CHE","","1998","11.07"
"CHE","","1999","11.05"
"CHE","","2000","11.26"
"CHE","","2001","11.12"
"CHE","","2002","10.85"
"CHE","","2003","10.82"
"CHE","","2004","10.55"
"CHE","","2005","10.15"
"CHE","","2006","10.24"
"CHE","","2007","10.44"
"CHE","","2008","10.29"
"CHE","","2009","10.15"
"CHE","","2010","10.01"
"CHE","","2011","9.99"
"CHE","","2012","9.87"
"CHE","","2013","9.74"
"CHE","","2014","9.62"
"CHE","","2015","9.62"
"CHE","","2016","9.43"
"","CIS","1990","6.54"
"","CIS","1991","7.02"
"","CIS","1992","6.32"
"","CIS","1993","6.92"
"","CIS","1994","6.86"
"","CIS","1995","7.83"
"","CIS","1996","6.62"
"","CIS","1997","6.74"
"","CIS","1998","7.1"
"","CIS","1999","7.5"
"","CIS","2000","7.81"
"","CIS","2001","7.79"
"","CIS","2002","8.07"
"","CIS","2003","8.51"
"","CIS","2004","8.72"
"","CIS","2005","8.68"
"","CIS","2006","8.95"
"","CIS","2007","9.35"
"","CIS","2008","9.38"
"","CIS","2009","8.81"
"","CIS","2010","8.58"
"","CIS","2011","8.57"
"","CIS","2012","8.39"
"","CIS","2013","7.62"
"","CIS","2014","6.9"
"","CIS","2015","6.47"
"","CIS","2016","6.42"
"CYP","","1961","5.15"
"CYP","","1962","4.44"
"CYP","","1963","5.14"
"CYP","","1964","5.22"
"CYP","","1965","5.5"
"CYP","","1966","4.83"
"CYP","","1967","5.18"
"CYP","","1968","4.75"
"CYP","","1969","4.75"
"CYP","","1970","4.76"
"CYP","","1971","5"
"CYP","","1972","5.42"
"CYP","","1973","5.27"
"CYP","","1974","4.27"
"CYP","","1975","4.67"
"CYP","","1976","4.75"
"CYP","","1977","5.21"
"CYP","","1978","5.69"
"CYP","","1979","5.99"
"CYP","","1980","6.28"
"CYP","","1981","6.71"
"CYP","","1982","6.99"
"CYP","","1983","7.46"
"CYP","","1984","7.61"
"CYP","","1985","7.93"
"CYP","","1986","8.33"
"CYP","","1987","8.88"
"CYP","","1988","9.61"
"CYP","","1989","9.29"
"CYP","","1990","9.46"
"CYP","","1991","9.16"
"CYP","","1992","10.38"
"CYP","","1993","9.41"
"CYP","","1994","9.53"
"CYP","","1995","9.47"
"CYP","","1996","8.49"
"CYP","","1997","8.33"
"CYP","","1998","8.68"
"CYP","","1999","8.93"
"CYP","","2000","9.56"
"CYP","","2001","10.16"
"CYP","","2002","11.68"
"CYP","","2003","10.62"
"CYP","","2004","13.03"
"CYP","","2005","11.41"
"CYP","","2006","11.48"
"CYP","","2007","11.58"
"CYP","","2008","12.03"
"CYP","","2009","10.81"
"CYP","","2010","11.32"
"CYP","","2011","10.7"
"CYP","","2012","10.56"
"CYP","","2013","9.04"
"CYP","","2014","9.59"
"CYP","","2015","9.55"
"CZE","","1961","9"
"CZE","","1962","9.12"
"CZE","","1963","9.06"
"CZE","","1964","9.36"
"CZE","","1965","10.18"
"CZE","","1966","10.49"
"CZE","","1967","10.64"
"CZE","","1968","10.61"
"CZE","","1969","11.42"
"CZE","","1970","11.9"
"CZE","","1971","11.57"
"CZE","","1972","12.66"
"CZE","","1973","12.95"
"CZE","","1974","13.11"
"CZE","","1975","13.33"
"CZE","","1976","13.62"
"CZE","","1977","14.2"
"CZE","","1978","14.64"
"CZE","","1979","13.17"
"CZE","","1980","13.99"
"CZE","","1981","14.23"
"CZE","","1982","14.12"
"CZE","","1983","14.14"
"CZE","","1984","14.29"
"CZE","","1985","14.24"
"CZE","","1986","13.01"
"CZE","","1987","13.2"
"CZE","","1988","12.84"
"CZE","","1989","13.01"
"CZE","","1990","12.98"
"CZE","","1991","13.74"
"CZE","","1992","14.39"
"CZE","","1993","13.72"
"CZE","","1994","13.83"
"CZE","","1995","13.74"
"CZE","","1996","13.78"
"CZE","","1997","14.05"
"CZE","","1998","13.92"
"CZE","","1999","13.85"
"CZE","","2000","13.98"
"CZE","","2001","13.75"
"CZE","","2002","13.72"
"CZE","","2003","13.88"
"CZE","","2004","13.31"
"CZE","","2005","13.26"
"CZE","","2006","13.12"
"CZE","","2007","13.35"
"CZE","","2008","13.35"
"CZE","","2009","13.31"
"CZE","","2010","12.65"
"CZE","","2011","12.61"
"CZE","","2012","12.97"
"CZE","","2013","12.84"
"CZE","","2014","13.06"
"CZE","","2015","12.82"
"CZE","","2016","12.99"
"DEU","","1961","11.03"
"DEU","","1962","12.05"
"DEU","","1963","12.85"
"DEU","","1964","13.71"
"DEU","","1965","14"
"DEU","","1966","13.59"
"DEU","","1967","13.51"
"DEU","","1968","14.04"
"DEU","","1969","14.98"
"DEU","","1970","15.53"
"DEU","","1971","16.54"
"DEU","","1972","16.25"
"DEU","","1973","16.74"
"DEU","","1974","15.92"
"DEU","","1975","16.84"
"DEU","","1976","17.23"
"DEU","","1977","16.44"
"DEU","","1978","16.27"
"DEU","","1979","16.67"
"DEU","","1980","16.45"
"DEU","","1981","16.01"
"DEU","","1982","15.69"
"DEU","","1983","15.75"
"DEU","","1984","15.14"
"DEU","","1985","15.14"
"DEU","","1986","14.72"
"DEU","","1987","14.82"
"DEU","","1988","14.61"
"DEU","","1989","14.64"
"DEU","","1990","14.89"
"DEU","","1991","13.92"
"DEU","","1992","13.84"
"DEU","","1993","13.5"
"DEU","","1994","13.37"
"DEU","","1995","13.35"
"DEU","","1996","13.12"
"DEU","","1997","13"
"DEU","","1998","12.74"
"DEU","","1999","12.94"
"DEU","","2000","12.91"
"DEU","","2001","12.46"
"DEU","","2002","12.25"
"DEU","","2003","11.92"
"DEU","","2004","11.83"
"DEU","","2005","12.04"
"DEU","","2006","12.14"
"DEU","","2007","11.89"
"DEU","","2008","11.75"
"DEU","","2009","11.61"
"DEU","","2010","11.35"
"DEU","","2011","11.87"
"DEU","","2012","11.76"
"DEU","","2013","11.67"
"DEU","","2014","11.6"
"DEU","","2015","11.99"
"DEU","","2016","10.9"
"DNK","","1961","6.54"
"DNK","","1962","6.56"
"DNK","","1963","6.65"
"DNK","","1964","7.23"
"DNK","","1965","7"
"DNK","","1966","7.67"
"DNK","","1967","7.89"
"DNK","","1968","8.06"
"DNK","","1969","8.86"
"DNK","","1970","9.58"
"DNK","","1971","9.4"
"DNK","","1972","10.1"
"DNK","","1973","10.89"
"DNK","","1974","10.68"
"DNK","","1975","11.47"
"DNK","","1976","11.84"
"DNK","","1977","11.43"
"DNK","","1978","10.91"
"DNK","","1979","11.41"
"DNK","","1980","11.5"
"DNK","","1981","12.09"
"DNK","","1982","12.47"
"DNK","","1983","12.81"
"DNK","","1984","12.4"
"DNK","","1985","12.2"
"DNK","","1986","12.26"
"DNK","","1987","11.74"
"DNK","","1988","11.9"
"DNK","","1989","11.65"
"DNK","","1990","11.85"
"DNK","","1991","11.76"
"DNK","","1992","11.94"
"DNK","","1993","11.89"
"DNK","","1994","12.14"
"DNK","","1995","12.16"
"DNK","","1996","12.27"
"DNK","","1997","12.2"
"DNK","","1998","11.69"
"DNK","","1999","11.62"
"DNK","","2000","11.68"
"DNK","","2001","11.55"
"DNK","","2002","11.33"
"DNK","","2003","11.54"
"DNK","","2004","11.27"
"DNK","","2005","11.27"
"DNK","","2006","11.02"
"DNK","","2007","11"
"DNK","","2008","10.71"
"DNK","","2009","10.09"
"DNK","","2010","10.24"
"DNK","","2011","10.22"
"DNK","","2012","9.1"
"DNK","","2013","9.43"
"DNK","","2014","9.53"
"DNK","","2015","9.38"
"DNK","","2016","9.55"
"ESP","","1962","14.64"
"ESP","","1963","13.56"
"ESP","","1964","13.88"
"ESP","","1965","14.59"
"ESP","","1966","16.03"
"ESP","","1967","14.54"
"ESP","","1968","14.91"
"ESP","","1969","15.22"
"ESP","","1970","15.25"
"ESP","","1971","15.11"
"ESP","","1972","16.33"
"ESP","","1973","17.98"
"ESP","","1974","18.38"
"ESP","","1975","18.53"
"ESP","","1976","17.93"
"ESP","","1977","17.07"
"ESP","","1978","18.28"
"ESP","","1979","17.71"
"ESP","","1980","17.69"
"ESP","","1981","16.84"
"ESP","","1982","16.23"
"ESP","","1983","16.18"
"ESP","","1984","14.49"
"ESP","","1985","14.47"
"ESP","","1986","14.37"
"ESP","","1987","14.41"
"ESP","","1988","13.52"
"ESP","","1989","13.28"
"ESP","","1990","12.98"
"ESP","","1991","12.88"
"ESP","","1992","12.19"
"ESP","","1993","11.67"
"ESP","","1994","11.36"
"ESP","","1995","11.09"
"ESP","","1996","10.86"
"ESP","","1997","11.69"
"ESP","","1998","11.58"
"ESP","","1999","11.33"
"ESP","","2000","11.84"
"ESP","","2001","12.35"
"ESP","","2002","10.74"
"ESP","","2003","11.35"
"ESP","","2004","11.68"
"ESP","","2005","11.92"
"ESP","","2006","11.86"
"ESP","","2007","11.05"
"ESP","","2008","10.24"
"ESP","","2009","9.99"
"ESP","","2010","9.78"
"ESP","","2011","9.01"
"ESP","","2012","8.83"
"ESP","","2013","8.77"
"ESP","","2014","8.7"
"ESP","","2015","8.26"
"ESP","","2016","8.58"
"EST","","1990","9.84"
"EST","","1991","9.13"
"EST","","1992","7.84"
"EST","","1993","8.1"
"EST","","1994","8.18"
"EST","","1995","8.27"
"EST","","1996","7.97"
"EST","","1997","8.3"
"EST","","1998","8.01"
"EST","","1999","8.85"
"EST","","2000","7.9"
"EST","","2001","9.22"
"EST","","2002","10.36"
"EST","","2003","11.55"
"EST","","2004","13.23"
"EST","","2005","14.7"
"EST","","2006","15.83"
"EST","","2007","17.37"
"EST","","2008","16.38"
"EST","","2009","14.32"
"EST","","2010","14.97"
"EST","","2011","16.27"
"EST","","2012","16.96"
"EST","","2013","17.75"
"EST","","2014","17.29"
"EST","","2015","16.64"
"EST","","2016","15.35"
"","EU_AFTER_MAY2004","1970","9.78"
"","EU_AFTER_MAY2004","1971","10.08"
"","EU_AFTER_MAY2004","1972","10.42"
"","EU_AFTER_MAY2004","1973","10.78"
"","EU_AFTER_MAY2004","1974","10.92"
"","EU_AFTER_MAY2004","1975","10.83"
"","EU_AFTER_MAY2004","1976","11.18"
"","EU_AFTER_MAY2004","1977","11.73"
"","EU_AFTER_MAY2004","1978","12.16"
"","EU_AFTER_MAY2004","1979","12.01"
"","EU_AFTER_MAY2004","1980","12.18"
"","EU_AFTER_MAY2004","1981","12.32"
"","EU_AFTER_MAY2004","1982","11.41"
"","EU_AFTER_MAY2004","1983","11.18"
"","EU_AFTER_MAY2004","1984","11.24"
"","EU_AFTER_MAY2004","1985","11.1"
"","EU_AFTER_MAY2004","1986","11.14"
"","EU_AFTER_MAY2004","1987","10.95"
"","EU_AFTER_MAY2004","1988","10.85"
"","EU_AFTER_MAY2004","1989","10.57"
"","EU_AFTER_MAY2004","1990","10.41"
"","EU_AFTER_MAY2004","1991","10.31"
"","EU_AFTER_MAY2004","1992","10.01"
"","EU_AFTER_MAY2004","1993","9.93"
"","EU_AFTER_MAY2004","1994","9.7"
"","EU_AFTER_MAY2004","1995","9.54"
"","EU_AFTER_MAY2004","1996","9.46"
"","EU_AFTER_MAY2004","1997","9.84"
"","EU_AFTER_MAY2004","1998","9.47"
"","EU_AFTER_MAY2004","1999","9.35"
"","EU_AFTER_MAY2004","2000","10.22"
"","EU_AFTER_MAY2004","2001","10.06"
"","EU_AFTER_MAY2004","2002","10.14"
"","EU_AFTER_MAY2004","2003","10.37"
"","EU_AFTER_MAY2004","2004","10.59"
"","EU_AFTER_MAY2004","2005","10.69"
"","EU_AFTER_MAY2004","2006","11.13"
"","EU_AFTER_MAY2004","2007","11.65"
"","EU_AFTER_MAY2004","2008","12.07"
"","EU_AFTER_MAY2004","2009","11.38"
"","EU_AFTER_MAY2004","2010","10.84"
"","EU_AFTER_MAY2004","2011","10.97"
"","EU_AFTER_MAY2004","2012","11.03"
"","EU_AFTER_MAY2004","2013","11.11"
"","EU_AFTER_MAY2004","2014","11"
"","EU_AFTER_MAY2004","2015","10.98"
"","EU_AFTER_MAY2004","2016","10.93"
"","EU_BEFORE_MAY2004","1970","15.03"
"","EU_BEFORE_MAY2004","1971","15.18"
"","EU_BEFORE_MAY2004","1972","15.33"
"","EU_BEFORE_MAY2004","1973","16.03"
"","EU_BEFORE_MAY2004","1974","15.9"
"","EU_BEFORE_MAY2004","1975","16"
"","EU_BEFORE_MAY2004","1976","15.85"
"","EU_BEFORE_MAY2004","1977","15.3"
"","EU_BEFORE_MAY2004","1978","15.29"
"","EU_BEFORE_MAY2004","1979","15.32"
"","EU_BEFORE_MAY2004","1980","15.21"
"","EU_BEFORE_MAY2004","1981","14.54"
"","EU_BEFORE_MAY2004","1982","14.28"
"","EU_BEFORE_MAY2004","1983","14.23"
"","EU_BEFORE_MAY2004","1984","13.7"
"","EU_BEFORE_MAY2004","1985","13.42"
"","EU_BEFORE_MAY2004","1986","13.06"
"","EU_BEFORE_MAY2004","1987","12.81"
"","EU_BEFORE_MAY2004","1988","12.7"
"","EU_BEFORE_MAY2004","1989","12.68"
"","EU_BEFORE_MAY2004","1990","12.69"
"","EU_BEFORE_MAY2004","1991","12.29"
"","EU_BEFORE_MAY2004","1992","12.06"
"","EU_BEFORE_MAY2004","1993","11.78"
"","EU_BEFORE_MAY2004","1994","11.63"
"","EU_BEFORE_MAY2004","1995","11.56"
"","EU_BEFORE_MAY2004","1996","11.33"
"","EU_BEFORE_MAY2004","1997","11.35"
"","EU_BEFORE_MAY2004","1998","11.22"
"","EU_BEFORE_MAY2004","1999","11.25"
"","EU_BEFORE_MAY2004","2000","11.62"
"","EU_BEFORE_MAY2004","2001","11.68"
"","EU_BEFORE_MAY2004","2002","11.36"
"","EU_BEFORE_MAY2004","2003","11.34"
"","EU_BEFORE_MAY2004","2004","11.31"
"","EU_BEFORE_MAY2004","2005","11.05"
"","EU_BEFORE_MAY2004","2006","10.89"
"","EU_BEFORE_MAY2004","2007","10.86"
"","EU_BEFORE_MAY2004","2008","10.46"
"","EU_BEFORE_MAY2004","2009","10.15"
"","EU_BEFORE_MAY2004","2010","10.2"
"","EU_BEFORE_MAY2004","2011","10.16"
"","EU_BEFORE_MAY2004","2012","10.07"
"","EU_BEFORE_MAY2004","2013","9.85"
"","EU_BEFORE_MAY2004","2014","9.91"
"","EU_BEFORE_MAY2004","2015","9.83"
"","EU_BEFORE_MAY2004","2016","9.63"
"","EU_MEMBERS","1970","13.83"
"","EU_MEMBERS","1971","14.02"
"","EU_MEMBERS","1972","14.21"
"","EU_MEMBERS","1973","14.83"
"","EU_MEMBERS","1974","14.76"
"","EU_MEMBERS","1975","14.81"
"","EU_MEMBERS","1976","14.77"
"","EU_MEMBERS","1977","14.48"
"","EU_MEMBERS","1978","14.57"
"","EU_MEMBERS","1979","14.55"
"","EU_MEMBERS","1980","14.51"
"","EU_MEMBERS","1981","14.03"
"","EU_MEMBERS","1982","13.61"
"","EU_MEMBERS","1983","13.52"
"","EU_MEMBERS","1984","13.12"
"","EU_MEMBERS","1985","12.87"
"","EU_MEMBERS","1986","12.6"
"","EU_MEMBERS","1987","12.37"
"","EU_MEMBERS","1988","12.26"
"","EU_MEMBERS","1989","12.18"
"","EU_MEMBERS","1990","12.16"
"","EU_MEMBERS","1991","11.83"
"","EU_MEMBERS","1992","11.59"
"","EU_MEMBERS","1993","11.35"
"","EU_MEMBERS","1994","11.18"
"","EU_MEMBERS","1995","11.09"
"","EU_MEMBERS","1996","10.9"
"","EU_MEMBERS","1997","11"
"","EU_MEMBERS","1998","10.82"
"","EU_MEMBERS","1999","10.82"
"","EU_MEMBERS","2000","11.3"
"","EU_MEMBERS","2001","11.31"
"","EU_MEMBERS","2002","11.09"
"","EU_MEMBERS","2003","11.13"
"","EU_MEMBERS","2004","11.15"
"","EU_MEMBERS","2005","10.97"
"","EU_MEMBERS","2006","10.94"
"","EU_MEMBERS","2007","11.03"
